1.500000001e12	-0.943	-3.286	1.697	4.058	-2.279	-2.571	0.6238	-3.56	3.176
1.500000002e12	1.226	4.805	-0.9668	0.3082	-2.173	4.799	-1.323	-1.157	-1.166
1.500000003e12	-3.819	3.851	-2.601	-0.5853	-1.077	4.715	4.028	2.661	-2.249
1.500000004e12	4.237	-4.925	-4.767	-2.351	-0.1471	-3.922	0.965	-4.149	1.196
1.500000005e12	-1.596	-2.633	1.5	2.394	-4.501	-3.785	2.573	4.158	-3.544
1.500000006e12	0.7312	3.731	-4.637	0.5011	1.843	4.86	-2.153	4.333	-2.42
1.500000007e12	4.818	-4.868	-1.544	-4.943	1.051	4.539	-4.373	-0.1813	3.553
1.500000008e12	-3.793	0.05615	-1.111	-3.638	-3.932	-4.596	3.106	1.479	3.714
1.500000009e12	-3.223	2.522	1.433	-4.561	3.688	4.008	-1.009	-2.452	2.097
1.50000001e12	4.545	-4.313	3.164	2.451	1.583	-2.139	-3.004	2.405	0.564
1.500000011e12	4.786	3.615	0.7751	-3.071	-2.98	-3.759	-1.035	-4.144	4.009
1.500000012e12	-3.925	0.1202	-4.904	-2.086	2.784	3.044	-2.625	1.201	-2.28
1.500000013e12	-0.6915	-2.21	1.985	-2.73	-4.908	-0.5933	-1.812	3.251	0.639
1.500000014e12	3.678	-1.093	-3.796	-0.8655	-1.824	1.256	4.259	0.3174	1.971
1.500000015e12	0.918	-4.461	-2.191	2.328	-1.75	-2.056	1.119	-0.2557	-3.696
1.500000016e12	2.318	4.382	2.816	-2.874	-2.682	4.501	1.783	-4.009	-3.04
1.500000017e12	-1.363	-3.71	3.572	-0.47	-3.36	2.598	2.698	4.526	4.957
1.500000018e12	0.9216	-3.812	-4.649	-1.638	4.261	-4.944	0.0769	0.2197	-1.026
1.500000019e12	-1.285	-4.667	-3.243	4.075	3.527	-3.818	-1.901	0.166	-4.453
1.50000002e12	-1.06	2.393	1.904	1.82	-1.021	2.049	-4.68	-2.988	-2.631
