1.500000001e12	6.412	-8.842	-6.	0.8984
1.500000002e12	9.205	-2.919	-0.1453	1.942
1.500000003e12	-8.014	8.702	-0.7166	-2.423
1.500000004e12	-6.25	-2.57	6.1	-0.8167
1.500000005e12	0.2954	2.782	-7.174	-8.608
1.500000006e12	2.133	-6.934	-7.023	-1.569
1.500000007e12	-1.427	-5.977	-6.862	5.449
1.500000008e12	5.676	3.522	1.288	-3.407
1.500000009e12	7.313	-4.695	-0.4932	-4.64
1.50000001e12	-9.51	7.078	-9.651	1.047
1.500000011e12	6.437	-8.156	-1.86	5.697
1.500000012e12	6.981	3.524	-4.972	-2.662
1.500000013e12	-0.3979	-1.147	3.857	5.491
1.500000014e12	8.26	6.72	9.662	9.841
1.500000015e12	1.233	7.932	-1.332	-6.838
1.500000016e12	-7.67	-8.293	3.776	7.604
1.500000017e12	5.841	7.343	0.4333	1.998
1.500000018e12	9.399	-9.832	4.417	-4.672
1.500000019e12	5.476	9.02	-3.229	-2.205
1.50000002e12	7.919	2.092	-1.506	5.006
1.500000021e12	-9.379	3.369	-6.06	8.134
1.500000022e12	4.18	8.422	-7.764	-8.152
1.500000023e12	6.554	2.166	-0.4309	9.159
1.500000024e12	-5.924	8.022	8.627	-2.993
1.500000025e12	-2.405	-4.186	-3.104	-1.311
1.500000026e12	-6.935	4.347	2.008	-8.232
1.500000027e12	2.397	-2.599	6.555	1.147
1.500000028e12	-6.365	-7.661	9.277	9.127
1.500000029e12	-9.117	1.577	-0.708	-4.48
1.50000003e12	-5.132	9.504	-5.273	2.241
1.500000031e12	4.349	-9.845	-5.26	5.543
1.500000032e12	8.545	5.507	-4.935	-1.797
1.500000033e12	-1.561	-6.545	9.877	5.269
1.500000034e12	9.413	6.514	-8.278	0.3357
1.500000035e12	3.053	-6.521	-1.005	4.042
1.500000036e12	-7.361	-1.737	-2.233	-7.467
1.500000037e12	-1.439	-3.447	-3.281	-1.603
1.500000038e12	-5.349	-1.01	1.464	-9.636
1.500000039e12	-6.678	-1.663	0.791	-8.799
1.50000004e12	-1.218	-0.7153	-4.987	-2.281
1.500000041e12	8.793	-4.557	-1.941	2.944
1.500000042e12	-0.6128	-6.475	-2.654	6.422
1.500000043e12	7.306	8.727	-5.516	4.797
1.500000044e12	-0.5103	-0.1501	-0.929	9.805
1.500000045e12	-6.813	-1.456	-6.184	-3.464
1.500000046e12	4.238	-5.01	-3.344	-3.373
1.500000047e12	1.81	-4.484	-9.548	-2.3
1.500000048e12	-9.604	2.358	-2.863	6.832
1.500000049e12	-9.751	4.978	-5.203	-6.115
1.50000005e12	4.127	-0.343	4.988	5.83
1.500000051e12	3.093	-8.177	-3.505	1.51
1.500000052e12	5.636	-1.136	-5.439	-6.161
1.500000053e12	1.941	-0.05493	0.2771	-3.752
1.500000054e12	0.1685	-9.386	6.986	7.303
1.500000055e12	7.482	8.361	6.112	7.33
1.500000056e12	-3.983	-5.243	8.492	6.724
1.500000057e12	8.159	4.174	0.9485	0.3687
1.500000058e12	2.023	9.409	-3.711	-9.305
1.500000059e12	1.128	4.061	7.756	-5.814
1.50000006e12	-1.591	-3.887	5.361	-7.616
1.500000061e12	3.346	4.856	-1.799	7.054
1.500000062e12	-5.721	6.379	1.161	-1.552
1.500000063e12	-2.909	9.281	4.927	5.623
1.500000064e12	5.214	1.913	0.03174	1.395
1.500000065e12	6.382	-9.9	6.561	6.489
1.500000066e12	-5.691	3.235	-0.3601	-6.453
1.500000067e12	-0.8044	2.26	-4.039	-9.452
1.500000068e12	8.191	2.703	4.651	4.316
1.500000069e12	-2.013	-9.57	8.151	-3.232
1.50000007e12	6.622	-9.427	-2.021	8.945
1.500000071e12	-4.747	1.323	7.05	3.728
1.500000072e12	-2.148	6.693	-8.022	3.175
1.500000073e12	-5.929	2.997	-5.718	5.039
1.500000074e12	1.857	-6.213	8.038	6.331
1.500000075e12	-8.629	-8.079	8.275	6.012
1.500000076e12	1.556	-1.936	9.834	-9.883
1.500000077e12	0.5383	1.053	-8.116	-3.676
1.500000078e12	0.3345	-9.749	6.288	1.672
1.500000079e12	-4.352	4.454	-6.482	-3.619
1.50000008e12	1.489	7.606	-2.305	9.512
1.500000081e12	6.105	-3.517	7.677	-4.692
1.500000082e12	-4.509	0.0354	-5.375	7.617
1.500000083e12	7.64	-2.642	-7.646	1.93
1.500000084e12	-6.238	-3.046	1.3	0.658
1.500000085e12	1.23	-5.034	5.273	6.119
1.500000086e12	0.4504	-3.644	-8.044	-9.802
1.500000087e12	8.035	-8.373	-1.199	4.497
1.500000088e12	-9.208	-0.6836	1.031	-7.426
1.500000089e12	-3.18	-1.543	-5.999	-2.389
1.50000009e12	-5.693	-4.059	8.457	0.5017
1.500000091e12	-9.812	-5.072	-3.176	-5.232
1.500000092e12	-5.627	0.06348	-5.37	-3.485
1.500000093e12	1.218	-7.338	4.221	6.359
1.500000094e12	-2.761	-1.577	-4.353	1.094
1.500000095e12	-7.986	-1.464	5.658	4.81
1.500000096e12	9.528	-9.209	9.307	-5.558
1.500000097e12	6.749	0.7422	0.1855	-2.627
1.500000098e12	-3.01	8.43	-0.249	-8.485
1.500000099e12	-5.297	-0.7629	-0.9937	-1.794
1.5000001e12	5.835	-6.544	-1.521	5.044
1.500000101e12	8.363	-1.843	-8.542	5.563
1.500000102e12	6.504	0.03662	-8.813	-2.026
1.500000103e12	-5.161	-5.819	0.9119	-4.728
1.500000104e12	2.343	-1.249	8.807	8.801
1.500000105e12	-1.316	-6.88	-0.7556	-3.889
1.500000106e12	-8.375	-5.592	7.958	-6.473
1.500000107e12	-0.02441	4.106	9.204	-6.552
1.500000108e12	-5.697	1.718	5.476	-5.978
1.500000109e12	-6.582	6.064	-8.563	0.4907
1.50000011e12	-9.124	-1.541	9.226	-8.066
1.500000111e12	0.7605	1.887	4.492	4.585
1.500000112e12	9.69	4.982	8.354	-9.941
1.500000113e12	8.707	-9.789	-1.914	-8.097
1.500000114e12	-7.863	9.307	8.876	0.3455
1.500000115e12	-2.166	0.07568	-3.55	-4.407
1.500000116e12	1.501	-3.167	-6.29	-2.905
1.500000117e12	8.491	-8.129	0.4517	8.21
1.500000118e12	9.977	4.718	1.583	4.635
1.500000119e12	6.444	-3.234	-6.724	-4.11
1.50000012e12	-9.144	3.002	-0.6519	0.6287
1.500000121e12	-6.029	0.04395	9.113	-9.985
1.500000122e12	5.789	-1.899	5.205	-5.575
1.500000123e12	-2.2	9.619	-9.434	2.261
1.500000124e12	1.698	7.028	-3.151	-2.137
1.500000125e12	-6.832	0.3601	-8.759	-6.406
1.500000126e12	-1.14	-6.36	-0.6763	3.938
1.500000127e12	8.234	7.075	9.974	-8.745
1.500000128e12	4.509	3.115	-2.164	-1.158
1.500000129e12	0.7837	-3.423	-8.932	2.397
1.50000013e12	2.206	8.759	-0.5432	-9.506
1.500000131e12	-7.257	-1.086	4.153	-7.095
1.500000132e12	-3.173	-0.3101	2.095	0.5457
1.500000133e12	4.651	9.275	3.267	-8.967
1.500000134e12	0.06104	-1.998	3.54	9.825
1.500000135e12	8.186	0.0769	-9.377	6.147
1.500000136e12	-8.317	7.155	-0.7715	8.417
1.500000137e12	1.683	-0.5505	-9.294	-5.835
1.500000138e12	-7.617	2.334	-2.206	-1.244
1.500000139e12	9.677	1.653	4.825	6.953
1.50000014e12	-4.935	5.291	4.956	4.657
1.500000141e12	6.179	-1.282	-7.457	-6.427
1.500000142e12	-0.907	9.713	7.335	-1.658
1.500000143e12	8.65	-8.906	-9.608	-7.423
1.500000144e12	-6.362	3.109	2.407	5.671
1.500000145e12	9.771	-4.42	-5.718	-2.78
1.500000146e12	-9.016	0.2954	5.372	-6.686
1.500000147e12	2.534	-8.063	-0.1941	-5.688
1.500000148e12	0.4504	2.559	-3.925	-2.455
1.500000149e12	3.575	6.958	5.123	-3.464
1.50000015e12	8.567	8.445	3.523	0.7019
1.500000151e12	9.377	-1.312	-2.675	-7.313
1.500000152e12	-0.01831	-4.985	2.148	8.07
1.500000153e12	6.613	1.659	-6.636	1.785
1.500000154e12	-9.703	0.7703	-2.562	6.212
1.500000155e12	9.895	2.069	5.264	-2.97
1.500000156e12	3.152	7.042	7.542	-9.222
1.500000157e12	-0.9595	2.576	3.232	-9.442
1.500000158e12	2.114	8.848	1.375	-0.1794
1.500000159e12	1.774	5.194	8.087	2.09
1.50000016e12	-2.275	-6.71	0.343	4.182
1.500000161e12	-5.958	7.468	9.485	-1.632
1.500000162e12	-2.216	-6.406	-3.218	3.524
1.500000163e12	6.003	7.544	-7.778	5.28
1.500000164e12	9.871	6.614	-1.25	-2.385
1.500000165e12	-0.415	-9.452	-5.607	-3.258
1.500000166e12	3.4	-4.504	4.905	-2.058
1.500000167e12	-6.285	-3.755	4.31	-3.97
1.500000168e12	5.496	-0.8984	-7.92	-5.74
1.500000169e12	6.478	3.317	3.48	-1.436
1.50000017e12	-3.5	8.254	6.288	8.518
1.500000171e12	-8.209	-9.777	9.873	-1.119
1.500000172e12	0.376	-6.449	0.8728	1.487
1.500000173e12	4.924	-4.847	2.657	8.455
1.500000174e12	8.58	7.405	-9.703	0.3345
1.500000175e12	-0.5164	-0.7068	8.123	-0.6702
1.500000176e12	7.482	-5.219	-1.139	3.407
1.500000177e12	5.039	-3.92	-6.471	3.505
1.500000178e12	6.167	-9.136	-6.454	-5.874
1.500000179e12	6.178	-8.231	-2.247	-5.013
1.50000018e12	7.704	3.601	4.407	-7.812
1.500000181e12	-7.383	6.099	-0.1685	9.031
1.500000182e12	4.216	-7.673	2.617	-1.183
1.500000183e12	1.848	2.269	-2.02	-0.47
1.500000184e12	5.793	-7.272	9.401	6.782
1.500000185e12	5.339	1.838	-8.29	3.398
1.500000186e12	8.179	4.465	-7.062	8.856
1.500000187e12	5.712	4.89	3.45	0.9082
1.500000188e12	-0.06348	-7.095	-9.218	8.665
1.500000189e12	8.608	8.955	4.385	-8.197
1.50000019e12	3.533	6.299	0.1978	-3.608
1.500000191e12	-5.544	3.716	-8.171	7.357
1.500000192e12	-7.316	8.29	8.934	-2.898
1.500000193e12	9.612	6.833	-1.008	-0.5078
1.500000194e12	-0.1746	-5.69	7.782	1.615
1.500000195e12	-7.483	4.952	1.627	0.5042
1.500000196e12	8.867	8.713	-4.655	-9.032
1.500000197e12	1.937	8.582	-8.799	-4.794
1.500000198e12	7.323	3.204	3.256	5.255
1.500000199e12	6.036	-6.351	-3.982	-6.287
1.5000002e12	2.747	-3.547	-9.805	2.795
1.500000201e12	7.777	7.432	-3.999	7.358
1.500000202e12	0.1331	-6.636	4.034	3.605
1.500000203e12	-0.5908	6.119	9.683	-3.49
1.500000204e12	2.003	5.846	-1.823	8.949
1.500000205e12	7.671	-8.059	4.841	-2.48
1.500000206e12	-1.764	-4.198	6.157	-7.859
1.500000207e12	9.49	4.312	-1.96	-6.62
1.500000208e12	0.05981	9.714	-2.239	-1.93
1.500000209e12	9.114	1.484	-4.031	-5.447
1.50000021e12	-7.776	7.706	-6.82	-8.052
1.500000211e12	6.306	-7.604	-0.02686	4.271
1.500000212e12	4.93	-2.657	-7.402	9.343
1.500000213e12	-9.648	5.148	-0.3394	8.96
1.500000214e12	6.121	-5.359	-4.017	4.821
1.500000215e12	-0.1807	-3.418	5.631	-4.31
1.500000216e12	8.083	7.539	-2.784	9.526
1.500000217e12	6.753	-1.243	7.507	9.979
