1.500000001e12	-3.328	2.296	-0.06958	-2.894	4.875	4.229	2.007	-1.572	4.909
1.500000002e12	0.6982	3.487	4.442	2.623	1.406	0.07141	-0.7422	0.8527	4.568
1.500000003e12	-4.252	2.338	-1.713	-3.938	-2.462	3.211	-0.567	1.992	3.024
1.500000004e12	1.119	-3.303	-2.735	-0.285	1.368	-1.42	4.774	-2.781	-4.243
1.500000005e12	-1.286	-4.945	3.461	3.687	-2.388	4.852	3.016	-4.001	-4.86
1.500000006e12	4.368	-4.817	3.773	-0.4718	2.193	-2.824	-0.3741	3.685	0.354
1.500000007e12	-2.251	-1.165	-4.747	-2.594	0.4474	4.792	1.37	0.9705	-0.08789
1.500000008e12	2.548	0.8502	2.182	-4.9	-1.901	-1.658	4.128	1.837	-0.2197
1.500000009e12	1.859	3.626	-0.1978	4.961	-3.393	2.167	1.816	4.745	-4.363
1.50000001e12	-3.442	-0.7178	-0.2136	-0.6836	0.8746	-2.033	-1.335	3.65	-2.833
1.500000011e12	-2.78	-0.8197	2.542	1.597	-0.791	-0.5646	-2.026	-2.617	-2.76
1.500000012e12	-2.	2.407	0.8954	-0.7483	-3.035	-4.757	4.059	0.6677	4.755
1.500000013e12	-4.045	1.462	2.485	0.932	2.638	0.7867	-0.8038	-1.75	-2.839
1.500000014e12	3.279	4.86	0.3479	0.4114	1.237	3.065	-2.906	-0.943	-2.262
1.500000015e12	1.126	0.6226	0.8905	3.714	-1.315	0.1282	4.767	4.571	-3.9
1.500000016e12	-4.616	2.737	-0.542	1.757	4.828	-0.1501	-4.053	-1.468	2.957
1.500000017e12	3.309	-3.782	-3.491	4.869	1.808	-0.8228	-0.39	-1.309	3.337
1.500000018e12	-3.347	2.189	-1.57	4.907	4.769	-1.804	-0.766	3.284	2.152
1.500000019e12	4.581	3.669	-0.2368	0.9625	-2.09	-1.525	0.2295	-0.9821	4.382
1.50000002e12	-2.646	4.012	3.337	4.619	2.35	-4.141	3.939	2.114	1.809
1.500000021e12	0.7916	2.671	-4.841	4.375	-3.619	-0.2557	-2.47	-0.05981	0.1355
1.500000022e12	2.508	1.231	-4.213	-3.281	1.876	3.089	-0.09705	-0.7056	1.92
1.500000023e12	-1.891	4.568	1.492	0.1331	-3.145	0.7751	4.605	-0.1508	-2.2
1.500000024e12	-1.783	3.161	-1.201	2.455	-4.446	-3.248	2.548	-0.1575	-0.199
1.500000025e12	4.714	-1.367	-0.4089	-4.636	-2.286	-2.336	-3.98	-1.814	4.088
1.500000026e12	0.4694	-3.123	2.589	-1.033	-4.227	4.848	-4.228	0.8136	-2.377
1.500000027e12	-4.786	-4.54	4.316	-1.298	-4.807	1.526	-2.77	-3.231	3.179
1.500000028e12	0.6458	-4.203	0.2142	-2.133	1.207	-1.449	-2.259	3.486	2.556
1.500000029e12	-4.825	0.9467	4.432	-2.244	4.459	-1.021	0.005493	-2.702	3.113
1.50000003e12	1.15	3.575	0.7965	0.8612	-4.703	-3.747	-4.72	-4.435	-3.844
1.500000031e12	-2.864	-0.4657	0.4138	4.507	-1.089	2.042	2.234	4.178	-4.302
1.500000032e12	-1.876	-0.8649	-0.4065	-4.675	1.943	-2.079	-0.9735	-3.885	-1.895
1.500000033e12	0.8069	1.652	-4.594	-3.905	3.671	-1.506	0.4413	2.91	-0.401
1.500000034e12	-1.263	-4.342	4.38	-2.278	2.829	1.003	3.611	-4.119	-1.061
1.500000035e12	-4.465	-1.947	2.85	0.8966	-0.09949	-4.966	3.729	3.915	-1.819
1.500000036e12	1.091	1.378	-3.676	1.428	2.068	-1.708	-4.758	-3.125	3.415
1.500000037e12	-0.4492	4.102	2.438	0.7794	0.4785	0.0592	3.387	2.392	-3.98
1.500000038e12	-2.442	3.049	-4.457	-3.869	-2.838	2.72	2.359	1.41	3.134
1.500000039e12	-1.871	0.6653	0.9021	0.6494	3.635	-2.198	-1.832	0.4889	-0.813
1.50000004e12	4.337	-1.966	4.495	-3.268	4.877	1.796	1.444	2.112	-3.831
1.500000041e12	2.365	2.165	-0.04578	1.738	-4.86	0.9784	4.556	-3.149	2.935
1.500000042e12	0.4907	-2.379	1.756	-2.267	2.773	-0.354	1.435	3.253	4.827
1.500000043e12	-0.4352	-2.493	4.583	2.34	-0.5511	4.507	-1.141	-2.993	3.123
1.500000044e12	4.071	2.69	-0.5792	2.232	-1.19	-2.428	-0.3857	0.4138	0.9216
1.500000045e12	-3.726	0.5542	-2.094	3.032	-0.531	4.111	3.141	0.8014	-0.7141
1.500000046e12	0.05127	-3.271	4.998	-0.8899	0.8313	-0.08057	0.7092	4.807	-0.3693
1.500000047e12	0.6213	-4.197	-3.033	-4.799	-1.992	4.218	-1.628	2.501	1.623
1.500000048e12	2.227	-2.736	2.444	-1.076	0.01709	1.758	-2.917	-0.7489	-1.238
1.500000049e12	2.795	4.732	-0.05127	4.219	-3.015	-1.555	1.318	-1.366	0.2228
1.50000005e12	2.598	0.4376	-0.2344	-0.9259	1.069	-0.451	4.28	-3.694	-2.398
1.500000051e12	-3.683	1.928	0.1721	-4.515	2.787	2.324	2.571	0.8966	4.277
1.500000052e12	3.77	2.007	-2.705	-0.4492	4.473	2.973	-2.995	4.154	3.994
1.500000053e12	-3.397	-2.742	0.5249	1.097	-2.534	-1.003	-3.198	1.593	-3.569
1.500000054e12	1.717	4.899	3.88	3.932	1.951	1.208	0.6317	-0.3748	4.745
1.500000055e12	-1.333	3.211	0.05554	-4.156	1.329	4.517	-2.138	-2.213	-4.785
1.500000056e12	-1.611	3.871	1.192	-1.117	-3.458	-3.115	-2.136	-4.219	4.971
1.500000057e12	-1.824	0.5365	-2.843	3.167	-2.592	-1.18	2.845	4.341	2.67
1.500000058e12	1.567	-2.7	2.033	-4.728	-1.674	3.668	2.041	-1.653	-3.744
1.500000059e12	-0.4498	-1.542	1.337	2.045	3.123	-2.868	0.6665	-1.143	4.752
1.50000006e12	-0.6586	-0.3394	-3.638	2.587	0.6494	-3.16	-2.256	-0.7007	-4.823
1.500000061e12	-4.916	1.619	-2.78	4.282	0.8472	-1.057	-2.409	3.547	-1.293
1.500000062e12	4.214	0.3082	2.807	-2.988	-0.6952	-0.7294	-2.148	2.181	-4.807
1.500000063e12	-1.699	-3.85	-0.9821	4.848	-0.8508	0.5988	-2.254	-2.081	-3.735
1.500000064e12	1.919	-4.691	-2.885	0.8502	1.206	-2.763	-0.3809	-0.5133	3.475
1.500000065e12	-3.083	1.428	-3.044	0.188	-0.379	-0.4468	-1.389	-3.848	-2.82
1.500000066e12	-2.289	-2.399	0.899	-0.2991	2.928	4.447	3.782	-4.664	0.5475
1.500000067e12	-2.734	-4.884	-0.04089	-3.394	-0.4205	-1.951	-2.215	1.571	2.466
1.500000068e12	-2.951	1.35	0.5164	2.183	1.492	-0.1978	-2.719	-1.829	2.757
1.500000069e12	2.661	-3.849	1.211	-1.301	1.875	3.148	-2.097	-4.779	2.622
1.50000007e12	0.9552	-3.179	1.673	-2.135	-3.592	-4.406	-2.117	-1.431	-2.419
1.500000071e12	-3.145	2.802	1.857	-1.236	0.8533	0.2087	-0.7751	-2.39	4.675
1.500000072e12	-2.087	-1.719	-3.363	-1.232	-2.788	-0.1312	-4.623	3.563	0.152
1.500000073e12	4.301	1.615	-4.264	3.318	-3.047	1.809	1.755	1.164	-2.109
1.500000074e12	0.5029	1.253	3.472	1.463	-1.445	1.693	2.946	-2.079	-0.3741
1.500000075e12	2.258	0.7336	-1.035	2.797	3.734	-0.2142	3.574	-4.456	-2.36
1.500000076e12	-0.5438	1.268	-3.472	0.3925	2.305	4.303	0.874	3.868	-0.8344
1.500000077e12	-1.631	1.469	1.256	3.359	2.811	-4.522	-2.	3.608	3.503
1.500000078e12	1.364	-2.781	3.524	3.034	3.173	-4.896	-3.568	0.8148	0.415
1.500000079e12	-0.4559	3.596	4.482	-3.956	3.153	0.03052	1.558	4.949	4.879
1.50000008e12	-4.479	-1.113	0.8582	-3.04	-3.849	-4.689	-1.37	-4.004	-4.31
1.500000081e12	-3.575	3.37	-3.433	-1.382	3.807	2.31	-3.098	-4.686	4.443
1.500000082e12	-3.95	1.872	-0.9167	1.641	-4.344	-3.755	1.896	-3.081	-1.935
1.500000083e12	1.291	-3.807	-1.342	-1.924	-1.317	2.946	2.656	1.003	2.728
1.500000084e12	2.312	4.21	4.834	0.4681	-0.1776	4.748	3.45	-3.146	3.934
1.500000085e12	-4.769	1.398	-4.935	-2.055	-3.922	3.863	-4.65	0.9283	-2.529
1.500000086e12	2.361	-2.825	4.715	-4.379	0.8771	-4.277	-3.292	-0.1923	-1.37
1.500000087e12	-2.43	-4.659	2.016	2.519	-3.238	-1.027	0.7648	1.201	0.7257
1.500000088e12	2.332	4.293	-4.618	0.8185	2.175	4.193	1.24	-2.158	0.08118
1.500000089e12	-3.552	-4.985	4.651	2.188	-3.876	-4.302	-1.346	3.3	-4.08
1.50000009e12	1.876	-4.457	-3.323	-4.677	4.254	2.041	-1.616	0.4565	-0.6708
1.500000091e12	-2.318	-2.961	2.446	-3.113	-1.746	0.5469	-2.642	1.069	-1.03
1.500000092e12	-4.466	3.816	0.9094	-4.266	1.315	2.966	-0.2631	-1.899	2.615
1.500000093e12	0.01648	1.594	2.907	-3.264	4.198	-4.636	-0.7733	-0.3613	-3.362
1.500000094e12	0.5731	3.988	-3.547	0.4572	-2.753	1.337	4.37	-0.6067	3.819
1.500000095e12	-0.9698	-1.478	2.939	1.573	-2.167	1.443	-1.459	1.029	4.369
1.500000096e12	-0.3693	-3.948	1.493	-3.821	3.619	3.135	-4.564	-2.114	-2.398
1.500000097e12	-1.478	-0.9283	1.768	1.732	-4.338	-0.9906	0.4553	-4.881	3.815
1.500000098e12	-4.138	-4.527	0.3546	-2.277	-2.786	-1.466	3.853	-0.8459	1.369
1.500000099e12	-4.615	-0.1862	-4.396	-3.244	-0.6464	0.4285	-2.927	-4.799	-0.2417
1.5000001e12	-0.752	-1.957	2.307	-2.568	2.191	-0.802	2.695	2.139	-2.181
1.500000101e12	3.564	4.331	-3.424	3.766	-1.543	3.229	0.8514	0.9875	-4.955
1.500000102e12	-2.573	1.868	-3.271	2.145	-3.378	1.656	-0.8765	-1.617	2.831
1.500000103e12	2.964	4.182	-2.308	3.846	-0.2173	3.651	1.284	-1.213	1.898
1.500000104e12	-3.405	3.798	-3.573	-2.848	-4.838	-2.91	1.484	-2.347	-1.631
1.500000105e12	2.266	0.01221	0.5695	3.175	-4.567	-1.168	-2.775	1.107	1.971
1.500000106e12	0.4846	2.697	0.1672	2.571	0.1862	-1.447	-0.2191	-2.57	-4.72
1.500000107e12	3.319	-3.162	-4.474	4.248	-4.495	4.418	-0.3119	-2.26	2.054
1.500000108e12	-1.584	-3.48	2.203	-0.1953	0.6171	1.415	3.954	-3.997	4.345
1.500000109e12	1.283	3.879	4.617	-1.433	0.8154	-2.986	-1.572	4.291	-0.9607
1.50000011e12	-3.83	-2.535	-1.199	-2.638	-1.016	3.317	2.974	3.061	-4.226
1.500000111e12	-3.02	-1.969	-1.014	-0.9393	4.174	-1.92	3.745	3.756	-3.701
1.500000112e12	1.482	2.017	3.099	-1.57	4.034	-0.8374	-1.952	1.008	-4.085
1.500000113e12	-4.568	-0.3809	-3.	1.604	-0.8667	1.009	-4.406	-2.924	1.635
1.500000114e12	4.51	3.503	-3.906	1.028	2.886	0.1642	-3.641	-0.9253	-3.231
1.500000115e12	-1.403	-1.785	-0.6604	-2.913	-3.029	-2.029	1.663	-2.911	3.298
1.500000116e12	2.57	-1.423	-3.66	-1.254	-3.023	-1.919	-0.3033	0.2887	-4.005
1.500000117e12	0.2625	-4.229	-4.963	-4.099	0.9088	-0.6073	-2.565	-4.837	-4.147
1.500000118e12	1.559	1.93	-0.7086	4.093	-2.36	-0.01099	-0.4211	-0.8893	0.7599
1.500000119e12	0.2191	1.382	-1.236	4.917	0.8417	-1.909	0.04639	-2.104	4.031
1.50000012e12	-2.407	-4.293	-2.107	-0.0531	-2.677	-2.646	1.118	2.942	-1.014
